,restaurant_name,address,review_score,price,categories,price_range,cuisines,diets,meals,features,tags,url,lat,lon,geometry,osmid
334,Sally's Roti Shop,"203 Wellington St, Kingston, Ontario K7K 2Y6 Canada",4.6,1,"['Caribbean', 'Vegetarian Friendly', 'Vegan Options']",[],[],[],[],[],"['roti ', 'eggplant ', 'peas ', 'authentic food ', 'hot sauce ', 'chick ', 'vegetarian ', 'servings ', 'tender ', 'platter ', 'yum ']",https://www.tripadvisor.ca/Restaurant_Review-g154992-d7239318-Reviews-Sally_s_Roti_Shop-Kingston_Ontario.html,44.2319512,-76.481902,POINT (-76.48190200000001 44.2319512),334
335,Black Dog Tavern,"69 Brock St, Kingston, Ontario K7L 1R8 Canada",4,2.5,"['French', 'Contemporary', 'Gastropub']",[],[],[],[],[],"['brunch ', 'steak frites ', 'oysters ', 'salad ', 'creme brulee ', 'fries ', 'duck ', 'bread ', 'le chien noir ', 'french bistro ', 'tin ceiling ', 'visiting kingston ', 'wait staff ', 'patio ', 'server ', 'appetizers ', 'mushrooms ']",https://www.tripadvisor.ca/Restaurant_Review-g154992-d706072-Reviews-Black_Dog_Tavern-Kingston_Ontario.html,44.23071345,-76.48201295,POINT (-76.48201295 44.23071345),335
336,271 West Restaurant,"271 King St W, Kitchener, Ontario N2G 1B1 Canada",4.6,2.5,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",[],[],[],[],[],"['homemade pasta ', 'linguine ', 'salmon ', 'bread ', 'flourless chocolate cake ', 'steak ', 'pizza ', 'salad ', 'downtown kitchener ', 'family run restaurant ', 'italian food ', 'birthday dinner ', 'pleasant atmosphere ', 'daily specials ', 'recommend this restaurant ', 'cooked perfectly ', 'an appetizer ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3350827-Reviews-271_West_Restaurant-Kitchener_Region_of_Waterloo_Ontario.html,43.45149731,-80.49415269,POINT (-80.49415269000001 43.45149731),336
337,Public Kitchen & Bar,"300 Victoria St. N., Kitchener, Ontario N2H 6R7 Canada",4.6,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']",[],['canadian'],"['vegetarian friendly', 'vegan options', 'gluten free options']",['dinner'],[],"['tapas ', 'scallops ', 'pork belly ', 'by the glass ', 'special occasion ', 'dishes ', 'bite ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3861314-Reviews-Public_Kitchen_Bar-Kitchener_Region_of_Waterloo_Ontario.html,43.45795808,-80.4847607,POINT (-80.4847607 43.45795808),337
338,Borealis Grille & Bar,"4336 King St E, Kitchener, Ontario N2P 3W6 Canada",4.3,2.5,"['Bar', 'Grill', 'Canadian']",[],[],[],[],[],"['chicken tacos ', 'burger ', 'flatbread ', 'creme brulee ', 'potatoes ', 'soup ', 'locally sourced food ', 'our waiter ', 'dining experience ', 'on tap ', 'luigi ', 'schoolhouse ', 'pickerel ', 'ontario ', 'booth ', 'apps ', 'kw ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d2083562-Reviews-Borealis_Grille_Bar-Kitchener_Region_of_Waterloo_Ontario.html,43.407514,-80.396018,POINT (-80.396018 43.407514),338
339,Lancaster Smokehouse,"574 Lancaster St W, Kitchener, Ontario N2K 1M3 Canada",4.4,2.5,"['American', 'Southwestern', 'Bar']",[],"['american', 'southwestern', 'bar', 'barbecue', 'canadian']",['gluten free options'],"['lunch', 'dinner', 'after-hours']",[],"['brisket ', 'meat platter ', 'onion rings ', 'southern bbq ', 'collard greens ', 'hush puppies ', 'mac and cheese ', 'baked beans ', 'smoked wings ', 'jambalaya ', 'bread ', 'caesar salad ', 'burger ', 'great bbq ', 'live blues ', 'you gotta eat here ', 'two sides ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3181410-Reviews-Lancaster_Smokehouse-Kitchener_Region_of_Waterloo_Ontario.html,43.479726,-80.484216,POINT (-80.484216 43.479726),339
340,Charcoal Steak House,"2980 King St E, Kitchener, Ontario N2A 1A9 Canada",4.3,4,"['American', 'Steakhouse', 'Canadian']",[],[],[],[],[],"['steak ', 'escargot ', 'pig tails ', 'ribs ', 'french onion soup ', 'salad ', 'chicken ', 'fries ', 'radisson hotel ', 'birthday dinner ', 'appetizers ', 'pigtails ', 'medium ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d767346-Reviews-Charcoal_Steak_House-Kitchener_Region_of_Waterloo_Ontario.html,43.428792,-80.43287233,POINT (-80.43287233 43.428792),340
341,Arabesque Family Restaurant,"869 Victoria St N, Kitchener, Ontario N2B 3C3 Canada",4.2,2.5,"['Lebanese', 'Mediterranean', 'Middle Eastern']",[],[],[],[],[],"['hummus ', 'shawarma ', 'rice ', 'baklava ', 'dip sampler ', 'manakeesh ', 'tagine ', 'beef ', 'middle eastern food ', 'lebanese food ', 'take out ', 'love this place ', 'portions are large ', 'plate ', 'garlic ', 'eatery ', 'ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d1516721-Reviews-Arabesque_Family_Restaurant-Kitchener_Region_of_Waterloo_Ontario.html,43.463172,-80.4665204,POINT (-80.46652039999999 43.463172),341
342,Moose Winooskis,"20 Heldmann Rd, Kitchener, Ontario N2P 0A6 Canada",4,2.5,"['American', 'Bar', 'Pub']",[],[],[],[],[],"['wings ', 'pie ', 'burger ', 'fries ', 'salad ', 'schnitzel ', 'great patio ', 'great atmosphere ', 'antlers ', 'roadhouse ', 'servers ', 'canada ', 'supper ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d707049-Reviews-Moose_Winooskis-Kitchener_Region_of_Waterloo_Ontario.html,43.4082456,-80.3935606,POINT (-80.3935606 43.4082456),342
343,Red House,"30 William St W, Waterloo, Ontario N2L 1J4 Canada",4.5,2.5,"['Fusion', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['curry bowl ', 'lamb ', 'spaghetti ', 'frittata ', 'grana padano ', 'cherry tomatoes ', 'caesar salad ', 'tapas ', 'crab ', 'potatoes ', 'soups ', 'curry special ', 'uptown waterloo ', 'small restaurant ', 'limited menu ', 'my spouse ', 'attentive service ']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d4133195-Reviews-Red_House-Waterloo_Region_of_Waterloo_Ontario.html,43.4608145,-80.52264011,POINT (-80.52264011 43.4608145),343
344,Golf's Steakhouse and Seafood,"598 Lancaster St W, Kitchener, Ontario N2K 1M3 Canada",4.1,2.5,"['American', 'Canadian', 'Vegetarian Friendly']","[30, 30]","['american', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['brunch ', 'prime rib ', 'steak ', 'soup ', 'garlic bread ', 'rack of lamb ', 'cheesecake ', 'seafood ', 'chicken ', 'potatoes ', 'ribs ', 'salad bar ', 'grand river ', 'dessert table ', 'cooked to perfection ', 'for special occasions ', 'romantic dinner ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d684996-Reviews-Golf_s_Steakhouse_and_Seafood-Kitchener_Region_of_Waterloo_Ontario.html,43.48089967,-80.48345883,POINT (-80.48345883 43.48089967),344
345,The Bent Elbow,"2880 King St E, Kitchener, Ontario N2A 1A7 Canada",4.5,2.5,"['American', 'Bar', 'Pub']",[],"['american', 'bar', 'pub', 'canadian']",[],"['dinner', 'after-hours', 'drinks']","['seating', 'television', 'wheelchair accessible', 'serves alcohol', 'table service', 'reservations', 'full bar']","['wings ', 'fries ', 'beer bible ', 'different beers ', 'the pub ', 'visited this restaurant ', 'pint ', 'ales ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3854168-Reviews-The_Bent_Elbow-Kitchener_Region_of_Waterloo_Ontario.html,43.4303131,-80.436527,POINT (-80.436527 43.4303131),345
346,Veslo,"100 Arnold St, Kitchener, Ontario N2H 6E2 Canada",4.6,2.5,"['European', 'Eastern European']",[],"['european', 'eastern european']",[],"['lunch', 'dinner']","['takeout', 'seating', 'wheelchair accessible', 'serves alcohol', 'full bar', 'table service', 'reservations', 'parking available']","['shopska salad ', 'vienna schnitzel ', 'coleslaw ', 'bread ', 'goulash soup ', 'tilapia ', 'combo platter ', 'home fries ', 'green peppers ', 'pork ', 'european cuisine ', 'great schnitzel ', 'large schnitzel ', 'family run restaurant ', 'large order ', 'very friendly service ', 'small restaurant ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d2652465-Reviews-Veslo-Kitchener_Region_of_Waterloo_Ontario.html,43.4677696,-80.48497173,POINT (-80.48497173 43.4677696),346
347,Ellison's Bistro,"14 Charles St W, Kitchener, Ontario N2G 1H2 Canada",4.6,2.5,"['Caribbean', 'Jamaican', 'Vegetarian Friendly']","[15, 20]","['caribbean', 'jamaican']","['vegetarian friendly', 'gluten free options', 'vegan options']",[],[],[],https://www.tripadvisor.ca/Restaurant_Review-g181747-d866644-Reviews-Ellison_s_Bistro-Kitchener_Region_of_Waterloo_Ontario.html,43.4497182,-80.4916374,POINT (-80.4916374 43.4497182),347
348,Janet Lynn's Bistro,"677 Belmont Ave W, Kitchener, Ontario N2M 1N8 Canada",4.4,2.5,"['Canadian', 'Vegetarian Friendly', 'Vegan Options']","[5, 21]",['canadian'],"['vegetarian friendly', 'gluten free options', 'vegan options']",[],[],"['pecan tart ', 'salmon ', 'rack of lamb ', 'caesar salad ', 'pizza ', 'fries ', 'open kitchen ', 'an excellent evening ', 'birthday dinner ', 'timely manner ', 'delicious meal ', 'appetizers ', 'kw ', 'specials ', 'resto ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3721218-Reviews-Janet_Lynn_s_Bistro-Kitchener_Region_of_Waterloo_Ontario.html,43.45308256,-80.51796855,POINT (-80.51796855000001 43.45308256),348
349,Red Ginger Modern Thai And Viet,"465 Highland Rd W, Kitchener, Ontario N2M 3C6 Canada",4.4,2.5,"['Asian', 'Thai', 'Vietnamese']",[],[],[],[],[],"['thai food ', 'rice ', 'curries ', 'crab rangoon ', 'hot and sour soup ', 'salad ', 'great portions ', 'ordered takeout ', 'quick service ', 'spicy ', 'kw ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d4308429-Reviews-Red_Ginger_Modern_Thai_And_Viet-Kitchener_Region_of_Waterloo_Ontario.html,43.435998,-80.5134458,POINT (-80.5134458 43.435998),349
350,Cameron Chinese Restaurant,"21 Cameron St S, Kitchener, Ontario N2G 3N1 Canada",4.2,2.5,"['Chinese', 'Asian', 'Cantonese']",[],"['chinese', 'asian']",['vegetarian friendly'],"['lunch', 'dinner']",[],"['dim sum ', 'lemon chicken ', 'singapore noodles ', 'spring rolls ', 'pork ', 'ordered takeout ', 'take out ', 'leftovers ', 'kw ', 'veggies ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d702857-Reviews-Cameron_Chinese_Restaurant-Kitchener_Region_of_Waterloo_Ontario.html,43.4453713,-80.4811594,POINT (-80.4811594 43.4453713),350
351,King Fish & Chips,"967 King St E, Kitchener, Ontario N2G 2N1 Canada",4.4,1,"['Seafood', 'Canadian']",[],[],[],[],[],"['cod ', 'kingfish ', 'coleslaw ', 'fish n chips ', 'friday night ', 'generous servings ', 'service was fast and friendly ', 'recommend this restaurant ', 'supper ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d3742770-Reviews-King_Fish_Chips-Kitchener_Region_of_Waterloo_Ontario.html,43.442676,-80.473688,POINT (-80.473688 43.442676),351
352,J&B Family Restaurant,"79 Victoria St N, Kitchener, Ontario N2H 5C1 Canada",4.5,2.5,"['European', 'Eastern European']",[],[],[],[],[],"['schnitzel ', 'mixed grill platter ', 'pan fried potatoes ', 'shopska salad ', 'baklava ', 'bread ', 'eastern european food ', 'home style ', 'generous portions ', 'cooked to perfection ', 'amazing food ', 'great meal ', 'family dinner ', 'service was excellent ', 'serbian ', 'specialties ', 'yummy ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d1553934-Reviews-J_B_Family_Restaurant-Kitchener_Region_of_Waterloo_Ontario.html,43.4541521,-80.4946247,POINT (-80.4946247 43.4541521),352
353,Chopan Kabob,"1-200 Highland Rd W, Kitchener, Ontario N2M 3C2 Canada",4.5,2.5,"['Indian', 'Middle Eastern', 'Afghani']",[],[],[],[],[],"['naan ', 'eggplant ', 'kebab ', 'rice ', 'afghanistan ', 'dish ', 'tender ', 'boneless ', 'cuisine ', 'medium ', 'establishment ', 'delivery ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d5292486-Reviews-Chopan_Kabob-Kitchener_Region_of_Waterloo_Ontario.html,43.4412874,-80.5014239,POINT (-80.50142390000001 43.4412874),353
354,Mandarin Restaurant,"4220 King St E, Kitchener, Ontario N2P 2G5 Canada",3.9,2.5,"['Chinese', 'International', 'Sushi']","[6, 24]","['chinese', 'sushi', 'asian', 'international']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['crab legs ', 'sushi ', 'prime rib ', 'roast beef ', 'salad ', 'dumplings ', 'hot towels ', 'lots of variety ', 'all you can eat ', 'never disappoints ', 'servers ', 'canada ', 'canadian ', 'appetite ', 'supper ', 'takeout ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d878090-Reviews-Mandarin_Restaurant-Kitchener_Region_of_Waterloo_Ontario.html,43.410909,-80.399632,POINT (-80.399632 43.410909),354
355,Solé Restaurant & Wine Bar,"83 Erb St W, Waterloo, Ontario N2L 6C2 Canada",4.2,4,"['Mediterranean', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['brunch ', 'sole ', 'lobster club ', 'arctic char ', 'salmon ', 'short ribs ', 'cheesecake ', 'pizza ', 'steak ', 'eggs benedict ', 'cakes ', 'separate room ', 'great wine list ', 'great ambience ', 'attentive service ', 'fine dining ', 'patio ']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d689487-Reviews-Sole_Restaurant_Wine_Bar-Waterloo_Region_of_Waterloo_Ontario.html,43.4630393,-80.52665272,POINT (-80.52665272 43.4630393),355
356,darlise Cafe,"33 Queen St S, Kitchener, Ontario N2G 1V8 Canada",4.7,2.5,"['Cafe', 'Canadian', 'Vegetarian Friendly']","[5, 8]","['cafe', 'canadian']","['vegetarian friendly', 'vegan options']",[],[],"['tasted amazing ', 'made from scratch ', 'food was amazing ', 'darryl ', 'cranberries ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d8419157-Reviews-Darlise_Cafe-Kitchener_Region_of_Waterloo_Ontario.html,43.4493206,-80.4894048,POINT (-80.4894048 43.4493206),356
357,The Grand Trunk Saloon,"30 Ontario St S, Kitchener, Ontario N2G 1X2 Canada",4.3,2.5,"['American', 'Bar', 'Pub']",[],[],[],[],[],"['fried chicken ', 'cat fish ', 'burger ', 'mac cheese ', 'ribs ', 'fries ', 'great cocktails ', 'dinner items ', 'wing commander ', 'interesting food ', 'tuesday night ', 'craft beer ', 'concoction ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d9830528-Reviews-The_Grand_Trunk_Saloon-Kitchener_Region_of_Waterloo_Ontario.html,33.8333136,-4.8556382,POINT (-4.8556382 33.8333136),357
358,TWH Social,"1 King St W, Kitchener, Ontario N2G 1A1 Canada",4.1,2.5,"['Bar', 'Gastropub', 'Canadian']",[],[],[],[],[],"['albacore tuna ', 'venison main ', 'burger ', 'salad ', 'polenta ', 'bread ', 'beef ', 'walper hotel ', 'food was lovely ', 'craft beer ', 'server ', 'vinaigrette ', 'booth ', 'strawberry ', 'consistency ', 'martini ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d7617670-Reviews-TWH_Social-Kitchener_Region_of_Waterloo_Ontario.html,43.4498622,-80.489505,POINT (-80.48950499999999 43.4498622),358
359,Kinkaku Izakaya,"217 King St W, Kitchener, Ontario N2G 1B1 Canada",4.1,2.5,"['Japanese', 'Sushi', 'Asian']",[],"['japanese', 'sushi', 'asian']","['vegetarian friendly', 'gluten free options']","['lunch', 'dinner']",[],"['sashimi ', 'carpaccio ', 'deep fried mars bar ', 'rice ', 'all you can eat ', 'sushi place ', 'kw area ', 'downtown kitchener ', 'servers ', 'booth ']",https://www.tripadvisor.ca/Restaurant_Review-g181747-d7239966-Reviews-Kinkaku_Izakaya-Kitchener_Region_of_Waterloo_Ontario.html,43.45104875,-80.49321882,POINT (-80.49321882 43.45104875),359
360,Proof Kitchen,"110 Erb St W, Waterloo, Ontario N2L 0C6 Canada",4.1,2.5,"['International', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['brunch ', 'salmon ', 'turkey club ', 'burger ', 'salad ', 'mac cheese ', 'naan bread ', 'fries ', 'schnitzel ', 'bao ', 'delta hotel ', 'interesting menu ', 'uptown waterloo ', 'nosh ', 'server ', 'appetizers ', 'patio ']",https://www.tripadvisor.ca/Restaurant_Review-g181736-d7130853-Reviews-Proof_Kitchen-Waterloo_Region_of_Waterloo_Ontario.html,43.46335635,-80.52836971,POINT (-80.52836971000001 43.46335635),360
361,Villa Cornelia Restaurant,"142 Kent St, London, Ontario N6A 1L3 Canada",4.3,4,"['International', 'Contemporary', 'Canadian']",[],[],[],[],[],"['beef tenderloin ', 'fingerling potatoes ', 'soup ', 'seafood ', 'cheesecake ', 'calamari ', 'sandwich ', 'chef ryan ', 'service was excellent ', 'specials ', 'lemon ', 'homemade ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d710523-Reviews-Villa_Cornelia_Restaurant-London_Ontario.html,42.987737,-81.2527779,POINT (-81.2527779 42.987737),361
362,zen'Za Pizzeria,"71 King St, London, Ontario N6A 0A5 Canada",4.8,2.5,"['Pizza', 'Healthy', 'Canadian']",[],[],[],[],[],"['thin crust pizza ', 'vegan pizza ', 'hawaiian pizza ', 'market salad ', 'avocado toast ', 'caesar salad ', 'pie ', 'cupcakes ', 'best pizza ', 'whole wheat ', 'magnum pi ', 'farmers sausage ', 'vegan or gluten free ', 'free pizza ', 'pizza place ', 'meat lovers ', 'local ingredients ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d8385461-Reviews-Zen_Za_Pizzeria-London_Ontario.html,51.5215772,0.0181905,POINT (0.0181905 51.5215772),362
363,Plant Matter Cafe,"717 Richmond St, London, Ontario N6A 1S2 Canada",4.8,2.5,"['Cafe', 'Healthy', 'Canadian']","[2, 15]","['cafe', 'healthy', 'canadian']","['vegetarian friendly', 'vegan options', 'gluten free options']",[],[],"['tofu scramble ', 'avocado toast ', 'buffalo cauliflower ', 'vegan desserts ', 'breakfast burrito ', 'donuts ', 'wraps ', 'falafel ', 'soup ', 'sandwich ', 'amazing food ', 'plant based ', 'wholesome experience ', 'fresh healthy food ', 'welcomed immediately ', 'favourite cafe ', 'cashew milk ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d12197853-Reviews-Plant_Matter_Cafe-London_Ontario.html,42.99466254,-81.25295379,POINT (-81.25295379000001 42.99466254),363
364,David's Bistro,"432 Richmond St, London, Ontario N6A 3C9 Canada",4.7,4,"['French', 'Soups', 'Vegetarian Friendly']",[],[],[],[],[],"['arctic char ', 'prix fixe ', 'wild boar ', 'duck confit ', 'sticky toffee pudding ', 'mashed potatoes ', 'filet ', 'mussels ', 'seafood ', 'caesar salad ', 'three courses ', 'wine selection is ', 'intimate atmosphere ', 'by the glass ', 'fantastic meal ', 'dining experience ', 'london ontario ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d684060-Reviews-David_s_Bistro-London_Ontario.html,42.9844169,-81.2498605,POINT (-81.2498605 42.9844169),364
365,Waldo's on King,"130 King St, London, Ontario N6A 1C5 Canada",4.6,2.5,"['International', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['foie gras ', 'perch ', 'baked brie ', 'chocolate mousse ', 'seafood bisque ', 'steak ', 'chicken ', 'fries ', 'pasta bar ', 'budweiser gardens ', 'anniversary dinner ', 'food was amazing ', 'holly ', 'aldos ', 'wilde ', 'server ', 'teresa ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d778415-Reviews-Waldo_s_on_King-London_Ontario.html,42.9828371,-81.2503325,POINT (-81.2503325 42.9828371),365
366,Tahinis,"551 Richmond St, London, Ontario N6A 3E9 Canada",4.6,1,"['Lebanese', 'Mediterranean', 'Middle Eastern']","[4, 24]","['lebanese', 'mediterranean', 'middle eastern']","['vegetarian friendly', 'vegan options', 'halal', 'gluten free options']",[],[],"['chicken shawarma ', 'lentil soup ', 'mango juice ', 'shawarmas ', 'tagine ', 'poutine ', 'fries ', 'great food ', 'mediterranean cuisine ', 'great shawarma ', 'middle eastern food ', 'shawarma place ', 'garlic sauce ', 'london ontario ', 'fast service ', 'barakat ', 'mala ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d1051888-Reviews-Tahinis-London_Ontario.html,42.9889966,-81.2511266,POINT (-81.25112660000001 42.9889966),366
367,Plant Matter Kitchen,"162 Wortley Rd, London, Ontario N6C 3P7 Canada",4.7,2.5,"['Healthy', 'Canadian', 'Vegetarian Friendly']",[],[],[],[],[],"['brunch ', 'burger ', 'caesar salad ', 'enchiladas ', 'chocolate cheesecake ', 'mac and cheese ', 'tofu ', 'beans ', 'vegan restaurant ', 'non vegan ', 'plant based ', 'wortley village ', 'great vegan ', 'open kitchen ', 'great dinner ', 'great restaurant ', 'plants ']",https://www.tripadvisor.ca/Restaurant_Review-g154995-d10149670-Reviews-Plant_Matter_Kitchen-London_Ontario.html,42.9724214,-81.252762,POINT (-81.252762 42.9724214),367
